,Unnamed: 0,date,open,high,low,close,volume,tic,day
1486,1486,2016-11-28,156.02294921875,157.41873168945312,155.54493713378906,117.69573211669922,4654072,IBM,0
1487,1487,2016-11-29,156.7877655029297,157.1797332763672,155.8604278564453,116.98748779296876,3293017,IBM,1
1488,1488,2016-11-30,156.16635131835938,156.5965576171875,155.07647705078125,116.05036163330078,4600099,IBM,2
1489,1489,2016-12-01,154.82791137695312,155.06692504882812,151.3384246826172,114.33342742919922,4848942,IBM,3
1490,1490,2016-12-02,152.0076446533203,153.2409210205078,151.44358825683594,114.47650146484376,2866981,IBM,4
1491,1491,2016-12-05,153.7762908935547,154.06309509277344,152.5717010498047,114.34770965576172,3605667,IBM,0
1492,1492,2016-12-06,153.08795166015625,153.71893310546875,151.9407196044922,114.71253967285156,2990514,IBM,1
1493,1493,2016-12-07,153.53729248046875,157.91586303710938,153.33651733398438,117.8888702392578,4639115,IBM,2
1494,1494,2016-12-08,157.6195068359375,158.69981384277344,156.9980926513672,118.29666900634766,3416654,IBM,3
1495,1495,2016-12-09,157.91586303710938,159.3881378173828,157.3613739013672,119.1265106201172,3291657,IBM,4
1496,1496,2016-12-12,159.3881378173828,159.45506286621094,157.81069946289062,118.3968276977539,3548346,IBM,0
1497,1497,2016-12-13,158.3938751220703,162.47610473632812,158.3938751220703,120.39274597167967,6205186,IBM,1
1498,1498,2016-12-14,160.965576171875,162.41873168945312,160.08604431152344,120.55011749267578,4313913,IBM,2
1499,1499,2016-12-15,160.6214141845703,162.3804931640625,160.4015350341797,120.19960021972656,3544476,IBM,3
1500,1500,2016-12-16,161.53919982910156,161.67303466796875,158.75717163085938,119.27676391601562,7448148,IBM,4
1501,1501,2016-12-19,159.49330139160156,159.90440368652344,158.69981384277344,119.2409896850586,3091871,IBM,0
1502,1502,2016-12-20,160.12428283691406,160.85086059570312,159.13002014160156,119.89917755126952,2274632,IBM,1
1503,1503,2016-12-21,158.93881225585938,160.5544891357422,157.9827880859375,119.70597076416016,3740182,IBM,2
1504,1504,2016-12-22,160.0,160.8317413330078,159.25430297851562,119.51282501220705,2931520,IBM,3
1505,1505,2016-12-23,159.6558380126953,160.12428283691406,159.13002014160156,119.26244354248048,1779455,IBM,4
1506,1506,2016-12-27,159.63670349121094,160.5927276611328,159.51242065429688,119.57006072998048,1461785,IBM,1
1507,1507,2016-12-28,159.93307495117188,160.36329650878906,158.69981384277344,118.8904266357422,1838345,IBM,2
1508,1508,2016-12-29,158.71893310546875,159.64627075195312,158.69981384277344,119.18375396728516,1740021,IBM,3
1509,1509,2016-12-30,159.12045288085938,159.3690185546875,158.2218017578125,118.74736785888672,3088629,IBM,4
1510,1510,2017-01-03,159.6558380126953,160.48757934570312,158.70936584472656,119.6058120727539,3069278,IBM,1
1511,1511,2017-01-04,160.3919677734375,162.3996124267578,160.0,121.08668518066406,3536944,IBM,2
1512,1512,2017-01-05,161.806884765625,161.9407196044922,159.90440368652344,120.68605041503906,2805686,IBM,3
1513,1513,2017-01-06,161.27151489257812,162.44741821289062,160.15296936035156,121.27981567382812,3080993,IBM,4
1514,1514,2017-01-09,162.0172119140625,162.33270263671875,160.24856567382812,119.9349365234375,3336635,IBM,0
1515,1515,2017-01-10,160.5927276611328,160.69789123535156,158.06883239746094,118.4111328125,4308160,IBM,1
1516,1516,2017-01-11,158.7476043701172,160.38241577148438,158.31739807128906,120.00643920898438,3765077,IBM,2
1517,1517,2017-01-12,160.3919677734375,160.6214141845703,158.27915954589844,120.14949798583984,3062165,IBM,3
1518,1518,2017-01-13,160.5831756591797,161.07073974609375,159.54110717773438,119.71312713623048,3007668,IBM,4
1519,1519,2017-01-17,159.35946655273438,160.783935546875,158.8145294189453,120.1065902709961,3468222,IBM,1
1520,1520,2017-01-18,160.08604431152344,161.1759033203125,159.35946655273438,119.32682800292967,4192159,IBM,2
1521,1521,2017-01-19,159.61758422851562,160.08604431152344,158.50860595703125,119.33399200439452,7283716,IBM,3
1522,1522,2017-01-20,160.43020629882812,163.13575744628906,158.69981384277344,122.0095443725586,13273740,IBM,4
1523,1523,2017-01-23,162.6003875732422,163.71893310546875,162.53346252441406,122.35294342041016,5730197,IBM,0
1524,1524,2017-01-24,163.8240966796875,168.26004028320312,163.6328887939453,125.83686065673828,7272210,IBM,1
1525,1525,2017-01-25,168.50860595703125,171.3671112060547,168.3843231201172,127.5466766357422,6194935,IBM,2
1526,1526,2017-01-26,170.2294464111328,171.0133819580078,169.70362854003906,127.8113250732422,3204839,IBM,3
1527,1527,2017-01-27,170.6214141845703,171.31930541992188,169.50286865234375,126.83839416503906,3642486,IBM,4
1528,1528,2017-01-30,169.1969451904297,169.28298950195312,166.90248107910156,125.76528930664062,4283161,IBM,0
1529,1529,2017-01-31,167.35182189941406,167.85850524902344,165.9751434326172,124.84961700439452,4329394,IBM,1
1530,1530,2017-02-01,167.30401611328125,167.97323608398438,165.28680419921875,124.6851043701172,2924302,IBM,2
1531,1531,2017-02-02,166.56787109375,167.27532958984375,165.91778564453125,124.89251708984376,2741043,IBM,3
1532,1532,2017-02-03,167.30401611328125,168.5850830078125,167.1988525390625,125.77960205078124,3461528,IBM,4
1533,1533,2017-02-06,167.6003875732422,168.2409210205078,166.71128845214844,125.80824279785156,2772737,IBM,0
1534,1534,2017-02-07,168.26004028320312,170.7648162841797,168.1644287109375,127.66828918457033,4051681,IBM,1
1535,1535,2017-02-08,169.69407653808594,169.69407653808594,168.1453094482422,127.02650451660156,3047103,IBM,2
1536,1536,2017-02-09,168.4225616455078,169.9808807373047,168.1739959716797,127.7764129638672,3232872,IBM,3
1537,1537,2017-02-10,169.56979370117188,171.0038299560547,168.9866180419922,128.8363800048828,3065512,IBM,4
1538,1538,2017-02-13,171.35755920410156,171.988525390625,170.9751434326172,129.32664489746094,3235696,IBM,0
1539,1539,2017-02-14,170.71701049804688,172.2084197998047,170.50669860839844,129.8818817138672,2904219,IBM,1
1540,1540,2017-02-15,172.27532958984375,173.91969299316406,171.90248107910156,130.9994659423828,3048358,IBM,2
1541,1541,2017-02-16,173.47036743164062,174.75143432617188,172.91586303710938,130.81922912597656,3401069,IBM,3
1542,1542,2017-02-17,173.27915954589844,173.5850830078125,172.08413696289062,130.27125549316406,3715915,IBM,4
1543,1543,2017-02-21,172.65774536132812,172.83938598632812,171.24282836914062,129.97561645507812,4686394,IBM,1
1544,1544,2017-02-22,172.170166015625,173.36520385742188,172.170166015625,130.61732482910156,3159443,IBM,2
1545,1545,2017-02-23,173.9961700439453,174.47418212890625,172.9636688232422,130.9778594970703,2387495,IBM,3
1546,1546,2017-02-24,172.28489685058594,173.50860595703125,171.97897338867188,130.7615203857422,3451905,IBM,4
1547,1547,2017-02-27,173.2218017578125,173.27915954589844,171.3957977294922,129.35549926757812,3861100,IBM,0
1548,1548,2017-02-28,171.49139404296875,172.68641662597656,171.46270751953125,129.65834045410156,3423976,IBM,1
1549,1549,2017-03-01,172.5430145263672,174.52198791503906,172.11280822753906,131.19418334960938,3143858,IBM,2
1550,1550,2017-03-02,173.88145446777344,173.88145446777344,172.49522399902344,130.1702880859375,3052437,IBM,3
1551,1551,2017-03-03,172.5908203125,173.34608459472656,171.8546905517578,129.82420349121094,1905812,IBM,4
1552,1552,2017-03-06,171.81643676757812,173.0305938720703,171.67303466796875,130.12698364257812,3351802,IBM,0
1553,1553,2017-03-07,172.76290893554688,173.31739807128906,172.27532958984375,130.06214904785156,3117603,IBM,1
1554,1554,2017-03-08,172.8011474609375,172.9923553466797,171.4149169921875,129.39154052734375,3721040,IBM,2
1555,1555,2017-03-09,171.27151489257812,171.3671112060547,168.1453094482422,127.75474548339844,5694529,IBM,3
1556,1556,2017-03-10,170.3728485107422,171.5965576171875,169.61758422851562,128.2234649658203,3242914,IBM,4
1557,1557,2017-03-13,170.0286865234375,170.2294464111328,168.6615753173828,127.23561096191406,3642381,IBM,0
1558,1558,2017-03-14,168.43212890625,169.04397583007812,167.50477600097656,126.70204162597656,3292285,IBM,1
1559,1559,2017-03-15,167.9827880859375,168.52772521972656,167.06500244140625,126.76691436767578,3991013,IBM,2
1560,1560,2017-03-16,170.6118621826172,171.12811279296875,169.04397583007812,127.79801940917967,4510143,IBM,3
1561,1561,2017-03-17,168.53729248046875,169.01528930664062,167.92543029785156,126.65155792236328,6193366,IBM,4
1562,1562,2017-03-20,167.92543029785156,168.43212890625,167.4378662109375,126.68760681152344,2590001,IBM,0
1563,1563,2017-03-21,168.26959228515625,168.47991943359375,166.1950225830078,125.37532043457033,4108374,IBM,1
1564,1564,2017-03-22,166.38623046875,167.3613739013672,165.2007598876953,126.0242691040039,3609223,IBM,2
1565,1565,2017-03-23,166.7590789794922,167.94454956054688,165.92733764648438,126.0531005859375,3912040,IBM,3
1566,1566,2017-03-24,167.41873168945312,167.7820281982422,165.7648162841797,125.3392562866211,3369898,IBM,4
1567,1567,2017-03-27,165.09559631347656,166.50096130371094,164.52198791503906,125.29601287841795,3408914,IBM,0
1568,1568,2017-03-28,166.29063415527344,167.30401611328125,165.3919677734375,125.82959747314452,3685999,IBM,1
1569,1569,2017-03-29,166.63479614257812,166.81643676757812,165.8317413330078,125.4186019897461,3227538,IBM,2
1570,1570,2017-03-30,166.21414184570312,166.91204833984375,166.05162048339844,125.36087799072266,3314042,IBM,3
1571,1571,2017-03-31,166.32887268066406,167.25621032714844,166.05162048339844,125.56281280517578,3047730,IBM,4
1572,1572,2017-04-03,166.1759033203125,167.1797332763672,165.75526428222656,125.8223648071289,4483679,IBM,0
1573,1573,2017-04-04,165.88909912109375,167.26577758789062,165.64053344726562,125.8367919921875,3251909,IBM,1
1574,1574,2017-04-05,167.0172119140625,168.57553100585938,165.2103271484375,124.6542739868164,6525889,IBM,2
1575,1575,2017-04-06,165.84129333496094,165.84129333496094,164.67495727539062,124.3442153930664,3593428,IBM,3
1576,1576,2017-04-07,164.51242065429688,165.32504272460938,163.7476043701172,124.12069702148438,3753362,IBM,4
1577,1577,2017-04-10,164.94264221191406,164.9713134765625,163.47991943359375,123.4429168701172,3964235,IBM,0
1578,1578,2017-04-11,163.1453094482422,163.69981384277344,161.5487518310547,122.99588775634766,5116927,IBM,1
1579,1579,2017-04-12,163.51815795898438,163.67112731933594,162.5430145263672,123.05355072021484,3427637,IBM,2
1580,1580,2017-04-13,162.44741821289062,163.8240966796875,162.07456970214844,122.23876190185548,3352953,IBM,3
1581,1581,2017-04-17,162.28489685058594,163.7667236328125,162.16061401367188,123.37081146240234,3891329,IBM,0
1582,1582,2017-04-18,163.27915954589844,164.1395721435547,162.3613739013672,122.6137237548828,6637393,IBM,1
1583,1583,2017-04-19,154.64627075195312,155.48757934570312,152.58126831054688,116.58580017089844,20171378,IBM,2
1584,1584,2017-04-20,154.22561645507812,155.2581329345703,153.44168090820312,117.02561950683594,6785193,IBM,3
1585,1585,2017-04-21,154.92352294921875,154.9808807373047,153.32696533203125,115.64125061035156,5865759,IBM,4
1586,1586,2017-04-24,154.1969451904297,154.46463012695312,153.36520385742188,115.90802001953124,5565348,IBM,0
1587,1587,2017-04-25,154.66539001464844,154.91395568847656,153.32696533203125,115.6484375,5083978,IBM,1
1588,1588,2017-04-26,153.47036743164062,154.01528930664062,152.85850524902344,115.41049194335938,4526879,IBM,2
1589,1589,2017-04-27,153.2409210205078,153.4225616455078,152.6099395751953,115.59796142578124,4312240,IBM,3
1590,1590,2017-04-28,153.44168090820312,153.52772521972656,152.67686462402344,115.57630157470705,4345189,IBM,4
1591,1591,2017-05-01,153.011474609375,153.36520385742188,151.72084045410156,114.53083038330078,5162324,IBM,0
1592,1592,2017-05-02,152.4282989501953,152.47610473632812,151.66348266601562,114.71831512451172,3355777,IBM,1
1593,1593,2017-05-03,151.7590789794922,152.4378662109375,151.5487518310547,114.37937927246094,4176992,IBM,2
1594,1594,2017-05-04,151.90248107910156,152.14149475097656,151.3957977294922,114.6822280883789,4477508,IBM,3
1595,1595,2017-05-05,146.76864624023438,148.92926025390625,146.27151489257812,111.7980499267578,13097280,IBM,4
1596,1596,2017-05-08,146.08030700683594,146.72084045410156,145.50669860839844,111.41944885253906,7836632,IBM,0
1597,1597,2017-05-09,145.88909912109375,146.3671112060547,144.89483642578125,110.74958801269533,7168238,IBM,1
1598,1598,2017-05-10,144.9808807373047,145.66921997070312,144.48374938964844,110.1234359741211,5229895,IBM,2
1599,1599,2017-05-11,144.4072723388672,144.50286865234375,143.2026824951172,109.68659973144533,5886783,IBM,3
