,account_value
1297,2158228.127071296
1298,2150750.405484503
1299,2128121.9980910905
1300,2161436.3868931383
1301,2158432.893954325
1302,2160654.638613592
1303,2211026.1212779037
1304,2164460.0179060646
1305,2164820.5883050766
1306,2207278.81934309
1307,2177087.7709572595
1308,2196783.6078237034
1309,2189443.2809018916
1310,2239939.689574406
1311,2200379.542447946
1312,2202315.5761677725
1313,2200761.0259997817
1314,2213295.2141439603
1315,2209609.9419778087
1316,2228866.9331151713
1317,2235881.2324011256
1318,2251999.759223866
1319,2232569.2850033804
1320,2269537.898898566
1321,2205525.8804583303
1322,2235637.0415520202
1323,2247881.9573800573
1324,2241573.3647440025
1325,2246214.9850874087
1326,2243801.8486706153
1327,2271529.21048636
1328,2285679.575967266
1329,2246656.9483415373
1330,2273258.2092836974
1331,2274372.8609299734
1332,2286609.2157089557
1333,2300487.707090657
1334,2282116.944086528
1335,2295636.952249989
1336,2302835.336550872
1337,2278473.918983883
1338,2312854.1581707974
1339,2329761.1138384375
1340,2322442.478713424
1341,2297587.4206486274
1342,2330080.8218734437
1343,2307154.094907155
1344,2325113.124600549
1345,2282217.6116380715
1346,2341344.534246522
1347,2329333.9171875403
1348,2352451.543888997
1349,2351066.372641326
1350,2342684.7828402175
1351,2329065.015268945
1352,2369010.740288095
1353,2376815.928177815
1354,2368350.5341339093
1355,2340811.7600972215
1356,2374688.4643567377
1357,2359085.0618181955
1358,2413962.9987482126
1359,2371138.0979596763
1360,2380997.9559494336
1361,2391865.600967035
1362,2397236.6583926133
1363,2375496.6575631783
1364,2409573.297157298
1365,2397635.4540637815
1366,2438165.610955614
1367,2406110.653417772
1368,2426927.553342758
1369,2426497.5277633327
1370,2420868.4426429924
1371,2406210.0714089675
1372,2437724.911206577
1373,2428672.3977165404
1374,2411861.545065315
1375,2413569.8078825884
1376,2460796.241191614
1377,2448197.546710148
1378,2446043.5093825962
1379,2452655.3261246644
1380,2457199.7124858433
1381,2482749.5766129354
1382,2470490.581911831
1383,2436300.499383395
1384,2440703.6644801437
1385,2458356.2851090734
1386,2470944.488688938
1387,2456405.5175556797
1388,2499756.038881754
1389,2487194.250052892
1390,2514992.395563099
1391,2502921.4775554626
1392,2520886.935186337
1393,2484746.393997213
1394,2490911.6175383567
1395,2510839.171264877
1396,2523712.8624540507
1397,2502333.56957265
1398,2525492.8079258315
1399,2534770.6532518384
1400,2536317.881203027
1401,2583202.672391918
1402,2544838.4822676745
1403,2540363.7113003517
1404,2527634.8328709593
1405,2547374.5005098945
1406,2534942.915354884
1407,2579215.674561425
1408,2553096.5562267336
1409,2559722.2127381586
1410,2563431.3296899735
1411,2538496.550651467
1412,2542641.9472580203
1413,2561831.4242615267
1414,2564429.2735193474
1415,2570515.800292238
1416,2581475.5007891837
1417,2585853.04051931
1418,2617787.109990878
1419,2612722.3285699408
1420,2612868.2512298087
1421,2595504.9170412524
1422,2605179.5825357875
1423,2613250.8281827965
1424,2583916.6299081855
1425,2613183.1821229784
1426,2599073.4216155615
1427,2626961.894414493
1428,2637326.501801836
1429,2631997.42103879
1430,2633412.0269254087
1431,2655424.6971195997
1432,2647847.0813504155
1433,2650357.757776496
1434,2633695.6686086617
1435,2671635.2616969356
1436,2629255.190854793
